show_id,title,director,genres,cast,production_country,release_year,rating,duration,imdb_score,content_type,date_added
261ccf3e-75c9-4386-9744-ceafb22f1cc5,The Emigrant,Youssef Chahine,Dramas,"Khaled El Nabawy, Hanan Turk, Yousra, Mahmoud Hemeida, Safia el-Emari, Michel Piccoli, Ahmed Bedir","Egypt, France",1994,TV-14,130 min,6.8,Movie,2020-06-19
261ccf3e-75c9-4386-9744-ceafb22f1cc5,The Emigrant,Youssef Chahine,International Movies,"Khaled El Nabawy, Hanan Turk, Yousra, Mahmoud Hemeida, Safia el-Emari, Michel Piccoli, Ahmed Bedir","Egypt, France",1994,TV-14,130 min,6.8,Movie,2020-06-19
e0d5013d-4578-49fe-bfce-76d5a9f08f86,The End,Mohammed Alhmly,Action & Adventure,"Mohamed El Hemaly, Abdulla Al-khudr, Ghadeer Zayid, Heba El Dorry, Abdulaziz Al-mesallam, Meshal Al-farhan, Meshal Al-Mujibel, Ibrahim Al-Sheikhly, Souad al-Husseini, Soliman Elyassin",Kuwait,2019,TV-MA,97 min,5.0,Movie,2020-05-17
e0d5013d-4578-49fe-bfce-76d5a9f08f86,The End,Mohammed Alhmly,Comedies,"Mohamed El Hemaly, Abdulla Al-khudr, Ghadeer Zayid, Heba El Dorry, Abdulaziz Al-mesallam, Meshal Al-farhan, Meshal Al-Mujibel, Ibrahim Al-Sheikhly, Souad al-Husseini, Soliman Elyassin",Kuwait,2019,TV-MA,97 min,5.0,Movie,2020-05-17
e0d5013d-4578-49fe-bfce-76d5a9f08f86,The End,Mohammed Alhmly,International Movies,"Mohamed El Hemaly, Abdulla Al-khudr, Ghadeer Zayid, Heba El Dorry, Abdulaziz Al-mesallam, Meshal Al-farhan, Meshal Al-Mujibel, Ibrahim Al-Sheikhly, Souad al-Husseini, Soliman Elyassin",Kuwait,2019,TV-MA,97 min,5.0,Movie,2020-05-17
6c9f48dd-5941-46fa-80ec-f10e81065c1c,The End of Evangelion,"Hideaki Anno, Kazuya Tsurumaki",Action & Adventure,"Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Maria Kawamura, Mugihito, Akira Ishida",Japan,1997,TV-MA,87 min,8.1,Movie,2019-06-21
6c9f48dd-5941-46fa-80ec-f10e81065c1c,The End of Evangelion,"Hideaki Anno, Kazuya Tsurumaki",Anime Features,"Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Maria Kawamura, Mugihito, Akira Ishida",Japan,1997,TV-MA,87 min,8.1,Movie,2019-06-21
6c9f48dd-5941-46fa-80ec-f10e81065c1c,The End of Evangelion,"Hideaki Anno, Kazuya Tsurumaki",International Movies,"Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Maria Kawamura, Mugihito, Akira Ishida",Japan,1997,TV-MA,87 min,8.1,Movie,2019-06-21
9572e3d4-9002-4491-b7ca-56c744cee981,The End of the F***ing World,,British TV Shows,"Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",United Kingdom,2019,TV-MA,2 Seasons,8.1,TV Show,2019-11-05
9572e3d4-9002-4491-b7ca-56c744cee981,The End of the F***ing World,,International TV Shows,"Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",United Kingdom,2019,TV-MA,2 Seasons,8.1,TV Show,2019-11-05
9572e3d4-9002-4491-b7ca-56c744cee981,The End of the F***ing World,,TV Comedies,"Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",United Kingdom,2019,TV-MA,2 Seasons,8.1,TV Show,2019-11-05
6b1e77c9-68e2-4b15-b7d0-2e580bc5556d,The Endless Trench,"Aitor Arregi, Jon Garaño, Jose Mari Goenaga",Dramas,"Antonio de la Torre, Belén Cuesta, Vicente Vergara, José Manuel Poga, Emilio Palacios","Spain, France, Canada",2019,TV-MA,148 min,7.1,Movie,2020-11-06
6b1e77c9-68e2-4b15-b7d0-2e580bc5556d,The Endless Trench,"Aitor Arregi, Jon Garaño, Jose Mari Goenaga",Independent Movies,"Antonio de la Torre, Belén Cuesta, Vicente Vergara, José Manuel Poga, Emilio Palacios","Spain, France, Canada",2019,TV-MA,148 min,7.1,Movie,2020-11-06
6b1e77c9-68e2-4b15-b7d0-2e580bc5556d,The Endless Trench,"Aitor Arregi, Jon Garaño, Jose Mari Goenaga",International Movies,"Antonio de la Torre, Belén Cuesta, Vicente Vergara, José Manuel Poga, Emilio Palacios","Spain, France, Canada",2019,TV-MA,148 min,7.1,Movie,2020-11-06
7cbe2cc3-42be-4557-8980-d123504cc854,The English Game,,British TV Shows,"Edward Holcroft, Kevin Guthrie, Charlotte Hope, Niamh Walsh, Craig Parkinson, James Harkness, Ben Batt, Gerard Kearns, Henry Lloyd-Hughes",United Kingdom,2020,TV-14,1 Season,7.7,TV Show,
7cbe2cc3-42be-4557-8980-d123504cc854,The English Game,,International TV Shows,"Edward Holcroft, Kevin Guthrie, Charlotte Hope, Niamh Walsh, Craig Parkinson, James Harkness, Ben Batt, Gerard Kearns, Henry Lloyd-Hughes",United Kingdom,2020,TV-14,1 Season,7.7,TV Show,
7cbe2cc3-42be-4557-8980-d123504cc854,The English Game,,TV Dramas,"Edward Holcroft, Kevin Guthrie, Charlotte Hope, Niamh Walsh, Craig Parkinson, James Harkness, Ben Batt, Gerard Kearns, Henry Lloyd-Hughes",United Kingdom,2020,TV-14,1 Season,7.7,TV Show,
9963bd90-fe49-4884-878b-5297c23c0211,The Epic Tales of Captain Underpants,,Kids' TV,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Evan Kishiyama",United States,2019,TV-Y7,3 Seasons,6.6,TV Show,2019-07-19
9963bd90-fe49-4884-878b-5297c23c0211,The Epic Tales of Captain Underpants,,TV Comedies,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Evan Kishiyama",United States,2019,TV-Y7,3 Seasons,6.6,TV Show,2019-07-19
2231418d-d9c5-4542-8e82-5887ef8e294e,The Epic Tales of Captain Underpants in Space,,Kids' TV,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Peter Hastings, Evan Kishiyama, David Koechner, Erica Luttrell, Brennan Murray, Nolan North, Gary Anthony Williams, Secunda Wood",United States,2020,TV-Y7,1 Season,7.1,TV Show,
2231418d-d9c5-4542-8e82-5887ef8e294e,The Epic Tales of Captain Underpants in Space,,TV Action & Adventure,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Peter Hastings, Evan Kishiyama, David Koechner, Erica Luttrell, Brennan Murray, Nolan North, Gary Anthony Williams, Secunda Wood",United States,2020,TV-Y7,1 Season,7.1,TV Show,
2231418d-d9c5-4542-8e82-5887ef8e294e,The Epic Tales of Captain Underpants in Space,,TV Comedies,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Peter Hastings, Evan Kishiyama, David Koechner, Erica Luttrell, Brennan Murray, Nolan North, Gary Anthony Williams, Secunda Wood",United States,2020,TV-Y7,1 Season,7.1,TV Show,
314adcdf-0f17-4438-ab9a-69342395c815,The Exception,David Leveaux,Dramas,"Lily James, Jai Courtney, Christopher Plummer, Janet McTeer, Ben Daniels, Eddie Marsan, Anton Lesser, Mark Dexter, Kris Cuppens","United Kingdom, United States",2016,R,107 min,6.6,Movie,2019-07-26
314adcdf-0f17-4438-ab9a-69342395c815,The Exception,David Leveaux,Romantic Movies,"Lily James, Jai Courtney, Christopher Plummer, Janet McTeer, Ben Daniels, Eddie Marsan, Anton Lesser, Mark Dexter, Kris Cuppens","United Kingdom, United States",2016,R,107 min,6.6,Movie,2019-07-26
f17304be-c83f-4060-9ef9-a0793d007b4c,The Expanding Universe of Ashley Garcia,,Kids' TV,"Paulina Chávez, Jencarlos Canela",United States,2020,TV-PG,3 Seasons,6.8,TV Show,2020-12-09
f17304be-c83f-4060-9ef9-a0793d007b4c,The Expanding Universe of Ashley Garcia,,TV Comedies,"Paulina Chávez, Jencarlos Canela",United States,2020,TV-PG,3 Seasons,6.8,TV Show,2020-12-09
f17304be-c83f-4060-9ef9-a0793d007b4c,The Expanding Universe of Ashley Garcia,,Teen TV Shows,"Paulina Chávez, Jencarlos Canela",United States,2020,TV-PG,3 Seasons,6.8,TV Show,2020-12-09
35f0415e-dcb0-4dd6-9d4a-b94105e22ee6,The F**k-It List,Michael Duggan,Comedies,"Eli Brown, Madison Iseman, Marcus Scribner, Jerry O'Connell, Karan Brar, Tristan Lake Leabu, Peter Facinelli, Natalie Zea",United States,2019,TV-MA,103 min,5.3,Movie,2020-07-01
06aee39c-62b2-4ee9-80f8-321ef410b760,The Family,Jesse Moss,Docuseries,"James Cromwell, David Rysdahl, Ben Rosenfield, Zachary Booth",United States,2019,TV-14,1 Season,6.3,TV Show,
d5948e4c-7ced-49b3-994f-3175f362ea07,The Family Court,,International TV Shows,"Tay Ping Hui, Qi Yu Wu, Chris Tong, Yao Wenlong, Eelyn Kok, Hong Hui Fang, Ann Kok",,2010,TV-MA,1 Season,,TV Show,
d5948e4c-7ced-49b3-994f-3175f362ea07,The Family Court,,TV Dramas,"Tay Ping Hui, Qi Yu Wu, Chris Tong, Yao Wenlong, Eelyn Kok, Hong Hui Fang, Ann Kok",,2010,TV-MA,1 Season,,TV Show,
eaefa24d-486e-4631-8b71-1f6acf618994,The Fierce Wife,,International TV Shows,"Sonia Sui, James Wen, Amanda Chu, Chris Wang, Karen Ying-Chen Hu, Patrick Lee, Janel Tsai, Li-li Pan, Fu Lei",Taiwan,2010,TV-MA,1 Season,7.0,TV Show,
eaefa24d-486e-4631-8b71-1f6acf618994,The Fierce Wife,,Romantic TV Shows,"Sonia Sui, James Wen, Amanda Chu, Chris Wang, Karen Ying-Chen Hu, Patrick Lee, Janel Tsai, Li-li Pan, Fu Lei",Taiwan,2010,TV-MA,1 Season,7.0,TV Show,
eaefa24d-486e-4631-8b71-1f6acf618994,The Fierce Wife,,TV Dramas,"Sonia Sui, James Wen, Amanda Chu, Chris Wang, Karen Ying-Chen Hu, Patrick Lee, Janel Tsai, Li-li Pan, Fu Lei",Taiwan,2010,TV-MA,1 Season,7.0,TV Show,
fd254dfd-50e8-4aa7-8b10-2b89efe904a9,The Figurine (Araromire),Kunle Afolayan,Horror Movies,"Ramsey Nouah, Omoni Oboli, Kunle Afolayan, Funlola Aofiyebi, Tosin Sido, David J. Oserwe, Kate Adepegba, Muraina Oyelami, Wale Adebayo, Ombo Gogo Ombo",Nigeria,2009,TV-14,121 min,4.6,Movie,2019-10-01
fd254dfd-50e8-4aa7-8b10-2b89efe904a9,The Figurine (Araromire),Kunle Afolayan,International Movies,"Ramsey Nouah, Omoni Oboli, Kunle Afolayan, Funlola Aofiyebi, Tosin Sido, David J. Oserwe, Kate Adepegba, Muraina Oyelami, Wale Adebayo, Ombo Gogo Ombo",Nigeria,2009,TV-14,121 min,4.6,Movie,2019-10-01
fd254dfd-50e8-4aa7-8b10-2b89efe904a9,The Figurine (Araromire),Kunle Afolayan,Thrillers,"Ramsey Nouah, Omoni Oboli, Kunle Afolayan, Funlola Aofiyebi, Tosin Sido, David J. Oserwe, Kate Adepegba, Muraina Oyelami, Wale Adebayo, Ombo Gogo Ombo",Nigeria,2009,TV-14,121 min,4.6,Movie,2019-10-01
66593b6f-4d1e-4d99-b498-63ca3451404d,The Final Table,,Reality TV,Andrew Knowlton,United States,2018,TV-PG,1 Season,7.8,TV Show,
83ce45f2-50a0-4c77-b96d-11c7c356b110,The First Lady,Omoni Oboli,Dramas,"Omoni Oboli, Alexx Ekubo, Chinedu Ikedieze, Joseph Benjamin, Yvonne Jegede, Anthony Monjaro, Taiwo Familoni, Jude Chukwuka, Emilyn Johnson-Ekpo, Udoka Oyeka",,2015,TV-MA,107 min,,Movie,2019-12-20
83ce45f2-50a0-4c77-b96d-11c7c356b110,The First Lady,Omoni Oboli,International Movies,"Omoni Oboli, Alexx Ekubo, Chinedu Ikedieze, Joseph Benjamin, Yvonne Jegede, Anthony Monjaro, Taiwo Familoni, Jude Chukwuka, Emilyn Johnson-Ekpo, Udoka Oyeka",,2015,TV-MA,107 min,,Movie,2019-12-20
333b595c-0540-4faf-834b-f18af9e724fe,The First Line,"Coerte Voorhees, John Voorhees",Dramas,"Pantelis Kodogiannis, Kassandra Voyagis, Paul Freeman, Michael Byrne, Georges Corraface, Yorgo Voyagis, Giancarlo Giannini, Kelly Eleftheriou","United States, Greece, United Kingdom",2014,TV-14,87 min,5.0,Movie,2016-09-20
333b595c-0540-4faf-834b-f18af9e724fe,The First Line,"Coerte Voorhees, John Voorhees",Independent Movies,"Pantelis Kodogiannis, Kassandra Voyagis, Paul Freeman, Michael Byrne, Georges Corraface, Yorgo Voyagis, Giancarlo Giannini, Kelly Eleftheriou","United States, Greece, United Kingdom",2014,TV-14,87 min,5.0,Movie,2016-09-20
8bfd18ae-b296-4439-afc1-af36dfe70423,The Fisherman's Diary,Enah Johnscott,Dramas,"Kang Quintus, Faith Fidel, Casson Chinepoh, Ramsey Nouah, Ndamo Damaris, Neba Godwill Awantu, Onyama Laura, Prince Sube, Daphne Nije, Zoe Elora Ebai Mayohchu",Cameroon,2020,TV-MA,143 min,6.4,Movie,2021-04-04
8bfd18ae-b296-4439-afc1-af36dfe70423,The Fisherman's Diary,Enah Johnscott,International Movies,"Kang Quintus, Faith Fidel, Casson Chinepoh, Ramsey Nouah, Ndamo Damaris, Neba Godwill Awantu, Onyama Laura, Prince Sube, Daphne Nije, Zoe Elora Ebai Mayohchu",Cameroon,2020,TV-MA,143 min,6.4,Movie,2021-04-04
5881d42b-05e6-4428-9124-be1a4f98e2b2,The Five,Mark Tonderai,British TV Shows,"Tom Cullen, O.T. Fagbenle, Lee Ingleby, Sarah Solemani, Hannah Arterton, Geraldine James, Michael Maloney, Rade Serbedzija, Jonathan Kerrigan, Don Warrington, Sophia La Porta",United Kingdom,2016,TV-MA,1 Season,7.7,TV Show,
5881d42b-05e6-4428-9124-be1a4f98e2b2,The Five,Mark Tonderai,Crime TV Shows,"Tom Cullen, O.T. Fagbenle, Lee Ingleby, Sarah Solemani, Hannah Arterton, Geraldine James, Michael Maloney, Rade Serbedzija, Jonathan Kerrigan, Don Warrington, Sophia La Porta",United Kingdom,2016,TV-MA,1 Season,7.7,TV Show,
5881d42b-05e6-4428-9124-be1a4f98e2b2,The Five,Mark Tonderai,TV Dramas,"Tom Cullen, O.T. Fagbenle, Lee Ingleby, Sarah Solemani, Hannah Arterton, Geraldine James, Michael Maloney, Rade Serbedzija, Jonathan Kerrigan, Don Warrington, Sophia La Porta",United Kingdom,2016,TV-MA,1 Season,7.7,TV Show,
1ae61c7e-8076-4766-bfa5-46162166274d,The Five Venoms,Cheh Chang,Action & Adventure,"Philip Kwok, Chien Sun, Sheng Chiang, Feng Lu, Meng Lo, Pai Wei, Lung Wei Wang, Feng Ku, Shu Pei Sun, Sun Chien",Hong Kong,1978,R,97 min,7.1,Movie,2018-07-31
1ae61c7e-8076-4766-bfa5-46162166274d,The Five Venoms,Cheh Chang,Cult Movies,"Philip Kwok, Chien Sun, Sheng Chiang, Feng Lu, Meng Lo, Pai Wei, Lung Wei Wang, Feng Ku, Shu Pei Sun, Sun Chien",Hong Kong,1978,R,97 min,7.1,Movie,2018-07-31
1ae61c7e-8076-4766-bfa5-46162166274d,The Five Venoms,Cheh Chang,International Movies,"Philip Kwok, Chien Sun, Sheng Chiang, Feng Lu, Meng Lo, Pai Wei, Lung Wei Wang, Feng Ku, Shu Pei Sun, Sun Chien",Hong Kong,1978,R,97 min,7.1,Movie,2018-07-31
b0ae6d40-566f-4926-b980-9ab3b29203b3,The Fix,,TV Comedies,"Jimmy Carr, D.L. Hughley, Katherine Ryan",United States,2018,TV-MA,1 Season,7.2,TV Show,
1d96a71d-ccdc-4501-9bc1-8065edd62cfc,The Flash,Glen Winter,Crime TV Shows,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,2019,TV-14,6 Seasons,,TV Show,2020-05-20
1d96a71d-ccdc-4501-9bc1-8065edd62cfc,The Flash,Glen Winter,TV Action & Adventure,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,2019,TV-14,6 Seasons,,TV Show,2020-05-20
1d96a71d-ccdc-4501-9bc1-8065edd62cfc,The Flash,Glen Winter,TV Sci-Fi & Fantasy,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,2019,TV-14,6 Seasons,,TV Show,2020-05-20
8bd8589e-000f-40d5-8b9f-f19e9c30f395,The Flash,Glen Winter,Crime TV Shows,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,2019,TV-14,6 Seasons,,TV Show,2020-05-20
8bd8589e-000f-40d5-8b9f-f19e9c30f395,The Flash,Glen Winter,TV Action & Adventure,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,2019,TV-14,6 Seasons,,TV Show,2020-05-20
8bd8589e-000f-40d5-8b9f-f19e9c30f395,The Flash,Glen Winter,TV Sci-Fi & Fantasy,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,2019,TV-14,6 Seasons,,TV Show,2020-05-20
849df463-941d-489a-a1cd-ec54bc4b63b9,The Florida Project,Sean Baker,Dramas,"Brooklynn Prince, Bria Vinaite, Willem Dafoe, Christopher Rivera, Valeria Cotto, Macon Blair, Caleb Landry Jones",United States,2017,R,111 min,7.5,Movie,2020-04-06
849df463-941d-489a-a1cd-ec54bc4b63b9,The Florida Project,Sean Baker,Independent Movies,"Brooklynn Prince, Bria Vinaite, Willem Dafoe, Christopher Rivera, Valeria Cotto, Macon Blair, Caleb Landry Jones",United States,2017,R,111 min,7.5,Movie,2020-04-06
f57546fd-3bda-4101-8d89-53b50726fda7,The Fluffy Movie,"Manny Rodriguez, Jay Lavender",Stand-Up Comedy,Gabriel Iglesias,United States,2014,PG-13,101 min,7.4,Movie,2021-03-18
d555237d-ba20-4dd1-98f5-a5d35c20a1e8,The Flying Guillotine,Meng Hua Ho,Action & Adventure,"Kuan Tai Chen, Feng Ku, Hung Wei, Wu Chi Liu, Yang Chiang",Hong Kong,1975,TV-MA,101 min,6.7,Movie,2018-07-28
d555237d-ba20-4dd1-98f5-a5d35c20a1e8,The Flying Guillotine,Meng Hua Ho,Dramas,"Kuan Tai Chen, Feng Ku, Hung Wei, Wu Chi Liu, Yang Chiang",Hong Kong,1975,TV-MA,101 min,6.7,Movie,2018-07-28
d555237d-ba20-4dd1-98f5-a5d35c20a1e8,The Flying Guillotine,Meng Hua Ho,International Movies,"Kuan Tai Chen, Feng Ku, Hung Wei, Wu Chi Liu, Yang Chiang",Hong Kong,1975,TV-MA,101 min,6.7,Movie,2018-07-28
463fe201-eed5-418e-8141-6bb8db5a8665,The Forest,,Crime TV Shows,"Samuel Labarthe, Suzanne Clément, Alexia Barlier, Frédéric Diefenthal, Patrick Ridremont, Nicolas Marié, Gilles Vandeweerd, Mélusine Loveniers, Martha Canga Antonio, Inès Bally",France,2017,TV-MA,1 Season,7.1,TV Show,
463fe201-eed5-418e-8141-6bb8db5a8665,The Forest,,International TV Shows,"Samuel Labarthe, Suzanne Clément, Alexia Barlier, Frédéric Diefenthal, Patrick Ridremont, Nicolas Marié, Gilles Vandeweerd, Mélusine Loveniers, Martha Canga Antonio, Inès Bally",France,2017,TV-MA,1 Season,7.1,TV Show,
463fe201-eed5-418e-8141-6bb8db5a8665,The Forest,,TV Dramas,"Samuel Labarthe, Suzanne Clément, Alexia Barlier, Frédéric Diefenthal, Patrick Ridremont, Nicolas Marié, Gilles Vandeweerd, Mélusine Loveniers, Martha Canga Antonio, Inès Bally",France,2017,TV-MA,1 Season,7.1,TV Show,
b5299e9e-7c42-4455-87ca-df9ed9793dbd,The Forest,Jason Zada,Horror Movies,"Natalie Dormer, Taylor Kinney, Yukiyoshi Ozawa, Eoin Macken, Stephanie Vogt, Rina Takasaki, Noriko Sakura, Yuho Yamashita",United States,2016,PG-13,93 min,4.6,Movie,2020-02-16
b5299e9e-7c42-4455-87ca-df9ed9793dbd,The Forest,Jason Zada,Independent Movies,"Natalie Dormer, Taylor Kinney, Yukiyoshi Ozawa, Eoin Macken, Stephanie Vogt, Rina Takasaki, Noriko Sakura, Yuho Yamashita",United States,2016,PG-13,93 min,4.6,Movie,2020-02-16
d639f043-8dd5-4ee9-9d00-643837c26fa2,The Forest of Love,Sion Sono,Dramas,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,2019,TV-MA,151 min,6.4,Movie,2019-10-11
d639f043-8dd5-4ee9-9d00-643837c26fa2,The Forest of Love,Sion Sono,International Movies,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,2019,TV-MA,151 min,6.4,Movie,2019-10-11
d639f043-8dd5-4ee9-9d00-643837c26fa2,The Forest of Love,Sion Sono,Thrillers,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,2019,TV-MA,151 min,6.4,Movie,2019-10-11
e0cc5d48-96e2-40ff-b0d2-4f14677f2b24,The Forest of Love: Deep Cut,Sion Sono,Crime TV Shows,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,2020,TV-MA,1 Season,6.7,TV Show,
e0cc5d48-96e2-40ff-b0d2-4f14677f2b24,The Forest of Love: Deep Cut,Sion Sono,International TV Shows,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,2020,TV-MA,1 Season,6.7,TV Show,
e0cc5d48-96e2-40ff-b0d2-4f14677f2b24,The Forest of Love: Deep Cut,Sion Sono,TV Dramas,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,2020,TV-MA,1 Season,6.7,TV Show,
fc03f3a4-0986-4c36-9931-702236ce3ec2,The Forty-Year-Old Version,Radha Blank,Comedies,"Radha Blank, Peter Kim, Oswin Benjamin, Imani Lewis, Haskiri Velazquez, Antonio Ortiz, T.J. Atoms, Reed Birney",United States,2020,R,124 min,7.1,Movie,2020-10-09
fc03f3a4-0986-4c36-9931-702236ce3ec2,The Forty-Year-Old Version,Radha Blank,Dramas,"Radha Blank, Peter Kim, Oswin Benjamin, Imani Lewis, Haskiri Velazquez, Antonio Ortiz, T.J. Atoms, Reed Birney",United States,2020,R,124 min,7.1,Movie,2020-10-09
fc03f3a4-0986-4c36-9931-702236ce3ec2,The Forty-Year-Old Version,Radha Blank,Independent Movies,"Radha Blank, Peter Kim, Oswin Benjamin, Imani Lewis, Haskiri Velazquez, Antonio Ortiz, T.J. Atoms, Reed Birney",United States,2020,R,124 min,7.1,Movie,2020-10-09
853ffa94-de06-49bc-b703-6370d699c436,The Founder,John Lee Hancock,Dramas,"Laura Dern, B.J. Novak, Patrick Wilson, John Carroll Lynch, Ric Reitz, John Carroll, Nick Offerman, Michael Keaton, Wilbur Fitzgerald, Linda Cardellini","United States, Greece",2016,PG-13,115 min,7.1,Movie,2020-08-21
147e7012-ad5c-4137-990d-5286a9202da1,The Four Seasons,Alan Alda,Comedies,"Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis, Rita Moreno, Jack Weston, Bess Armstrong, Elizabeth Alda, Beatrice Alda",United States,1981,PG,108 min,6.7,Movie,2021-06-02
147e7012-ad5c-4137-990d-5286a9202da1,The Four Seasons,Alan Alda,Romantic Movies,"Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis, Rita Moreno, Jack Weston, Bess Armstrong, Elizabeth Alda, Beatrice Alda",United States,1981,PG,108 min,6.7,Movie,2021-06-02
5861fccd-7ae6-4b2e-bb7a-360ca2a39332,The Fourth Kind,Olatunde Osunsanmi,Thrillers,"Milla Jovovich, Will Patton, Elias Koteas, Corey Johnson, Enzo Cilenti, Hakeem Kae-Kazim, Alisha Seaton, Daphne Alexander, Mia McKenna-Bruce","United States, United Kingdom",2009,PG-13,98 min,5.8,Movie,2021-04-15
901e9713-8569-457f-be5c-028fcc695f6a,The Frankenstein Chronicles,,British TV Shows,"Sean Bean, Tom Ward, Richie Campbell, Vanessa Kirby, Ed Stoppard, Ryan Sampson, Robbie Gee, Anna Maxwell Martin, Elliot Cowan, Charlie Creed-Miles, Eloise Smyth, Samuel West",United Kingdom,2017,TV-MA,2 Seasons,7.2,TV Show,2018-02-20
901e9713-8569-457f-be5c-028fcc695f6a,The Frankenstein Chronicles,,Crime TV Shows,"Sean Bean, Tom Ward, Richie Campbell, Vanessa Kirby, Ed Stoppard, Ryan Sampson, Robbie Gee, Anna Maxwell Martin, Elliot Cowan, Charlie Creed-Miles, Eloise Smyth, Samuel West",United Kingdom,2017,TV-MA,2 Seasons,7.2,TV Show,2018-02-20
901e9713-8569-457f-be5c-028fcc695f6a,The Frankenstein Chronicles,,International TV Shows,"Sean Bean, Tom Ward, Richie Campbell, Vanessa Kirby, Ed Stoppard, Ryan Sampson, Robbie Gee, Anna Maxwell Martin, Elliot Cowan, Charlie Creed-Miles, Eloise Smyth, Samuel West",United Kingdom,2017,TV-MA,2 Seasons,7.2,TV Show,2018-02-20
